Sample,TFRC,PTEN,ATM,LDLR,CYP2B6,PIK3C3,PLCB4,GNG10,SYNJ1,HDAC6,GSTM3,ARF6,WNT11,REL,HFE,KDR,IL2RA,VPS52,PRKCI,FDFT1,RPS9,CDC40,FURIN,LEF1,GCLC,APEH,DLG1,PDGFA,BCHE,UBE2H,UPF2,UPF3A,TRPV4,RPLP0,FMR1,HBS1L,HTATSF1,YAP1,SAP30,FDXR,SDHD,GTF2H3,DMTF1,KCNA4,PCF11,SYMPK,NLK,CBFB,SIX1,MPDZ,GLS2,SGTA,WDR4,TRAF5,RNF6,PHF3,LIPC,TRIM31,TRPC3,AAK1,FOXL2,GALNT7,SMARCA2,CBX5,ADCYAP1,FZD8,NFATC1,MDK,CALM2,PPP3CB,ROCK1,CREM,SLC9A3R2,PARD6A,PPIA,SPN,NEFL,FA2H,NCOA3,AKAP1,EFNB2,PTPRS,SS18L2,PTPN12,CECR5,DLEC1,TAF1C,MAGEC2,IRAK3,FOXK2,HTR1E,ITGA10,ADAMTS7,TP53I3,PDE7B,SEMA6B,CDC25B,PAX3,SUV39H1,FGFR3,Disease_State
GSM359147,6.356734692,5.780926493,5.317103102,1.731390503,3.563536641,5.230458451,5.17002615,8.195588589,4.614023115,3.202768742,8.334177916,6.339876878,-0.18619654,4.117926704,4.789217185,5.150135,3.462280525,6.888780118,4.890621334,6.191260744,9.826918752,5.056557853,5.083204058,3.649255985,5.328871185,5.361970599,3.65095625,5.390213305,3.243997636,5.503095226,5.825266477,4.793517258,3.820296168,11.12247731,7.306965116,3.388967655,6.000767182,4.632033907,3.853429798,3.082397771,3.894467488,6.002230834,6.969311889,0.880912505,5.218541653,2.227380546,3.458185626,6.847487432,2.603254974,3.73841711,1.182481889,4.937857339,4.169303669,5.299486356,4.620366234,3.898190255,1.128797749,1.312882689,2.511371662,2.898797966,2.093058121,4.952950218,5.14850863,5.940605126,4.383145192,-0.25856276,3.878357371,8.019010226,10.86458229,6.209984269,7.063935761,4.327168332,-0.652741909,3.408820341,10.05758739,2.593323135,3.817634871,3.009798829,4.68668985,4.019832821,6.504162263,0.011930253,6.954521074,3.484238339,4.624521263,0.418427943,2.334995728,2.432484436,2.894926732,5.786808766,3.058314477,5.267112756,2.363952008,6.139163194,1.505983745,3.122453092,6.515202379,2.593375809,4.197321329,5.245213679,Non-Metastasis
GSM359148,6.61485371,6.051212265,4.157894482,3.290522929,4.332414878,5.404118026,4.962322851,7.950336248,4.664908515,2.065057501,8.182974753,6.252255011,1.324917496,3.479881947,4.68956599,4.90782858,3.481936325,6.390355005,5.699829795,6.153122899,9.499960981,5.079423072,5.134237939,3.722130053,5.644983961,5.579492238,3.273841352,5.012517987,3.690100293,3.407250783,5.439155707,4.676343671,4.052699861,11.18350337,7.098401549,3.914748686,6.110117708,5.108166818,3.992711847,3.109008927,3.912921636,5.43980964,6.45565077,3.072554117,5.341501107,3.229840998,4.000004434,6.494027362,0.980865848,4.766358728,0.142832182,5.127773234,4.304217449,5.249202428,3.83425322,4.02924305,0.252938213,3.618396861,2.462990223,1.760093464,-0.969792816,5.604968071,5.09820972,6.026420851,3.288431315,3.58222439,3.691742543,8.52106653,10.75552103,6.368825389,6.961032378,4.981733568,3.266225236,4.209521966,10.02981592,3.608202382,3.821728188,3.500040482,4.220607015,3.795314635,6.581901088,3.125203198,6.4997594,3.380871303,4.554628924,1.465216755,2.595797621,4.021173465,2.55536777,5.338389689,2.471675785,5.667950639,3.074216027,6.031192352,3.648466977,3.875695691,6.888365367,3.500019448,5.538594282,5.977660633,Non-Metastasis
GSM359149,7.426306861,5.663216873,5.086575806,2.647945394,1.005168832,4.700659759,3.16788918,7.941830053,4.616307583,3.168196716,7.902168779,6.335415324,1.083074946,1.563022502,4.913775388,5.758435837,3.95775796,6.494971519,4.874288324,6.549744333,9.224414463,4.774994822,5.358825686,3.557601218,5.679790005,5.469304748,3.140679267,5.116902408,2.517428805,4.952551029,5.699322699,4.67625554,3.755265785,11.10708765,6.621041997,3.794499501,5.979155855,4.820890555,3.050593183,0.217749004,4.895674576,5.553151069,6.150532591,1.590194385,5.762025579,2.322296309,2.595071263,6.164939394,2.670362021,5.094566561,1.327957769,3.970722203,4.26755994,5.047049523,3.084982856,3.873078473,3.57506817,1.166832552,1.973305528,3.356101485,2.063977519,4.782266787,4.654562915,5.390008291,5.272069863,2.327492333,3.496198073,5.272601677,10.82624507,6.145430275,6.329562777,3.955511062,3.353834239,3.249167526,9.538635935,2.900873079,2.090035627,2.977569041,3.390801544,3.507636087,3.082281163,2.656673122,6.109303273,3.580502421,5.15476157,1.779935601,3.021103583,3.80594412,3.490766527,4.749141689,0.905655964,8.389253679,2.272899021,6.44977631,1.500619684,0.958385514,5.768216638,4.333828093,5.14144183,2.13680635,Non-Metastasis
GSM359150,7.731099448,5.741010325,5.137711293,3.319465866,1.240113447,4.767159782,3.067957563,8.134386504,3.819375209,3.951084114,8.656679199,6.532880316,1.013360147,2.155531469,4.715549182,5.85252771,3.70389783,6.812574538,4.809376533,6.911799309,9.300456953,5.075454178,5.594168265,2.915094817,5.781424765,5.912563669,3.651167273,6.064602101,3.447771768,5.611221038,4.77899007,4.662238865,4.679873855,11.23776708,6.820622544,3.899344252,6.208923271,5.244911628,3.033887556,1.284672128,4.954335761,5.383727094,6.666654131,1.917808068,5.700505094,2.739686834,3.92180923,6.671474274,2.396097211,4.326785804,0.808840479,3.992514066,1.699494621,3.505319848,3.147776319,4.237455655,4.51957854,1.434759413,0.654440898,1.946239027,4.040513753,5.166660451,4.518776977,5.758833206,4.650434673,3.233074268,3.882845846,5.712998834,11.08202843,6.023834198,6.170199223,4.655127632,0.177919983,3.513763913,9.82146312,2.070892696,2.196767962,4.546838146,3.852841075,3.889429882,4.265291994,1.228267196,6.403857817,4.396207945,4.867268764,2.799186636,3.401199934,2.442313566,3.139684754,3.780663347,4.448253457,8.475997803,4.069733271,6.396593346,0.353814744,3.466497313,5.900277259,3.683231703,1.965979955,4.25183259,Non-Metastasis
GSM359151,7.720638488,4.364533094,5.028433896,2.980556353,2.878290504,5.056054188,5.153448777,7.592039529,4.929616922,3.449240248,7.272855508,5.746791656,2.812119874,3.64267933,4.120738018,5.463462198,3.32596224,3.939668298,5.008181727,7.094581866,9.453383034,4.200023732,5.132247676,4.148493301,5.252881953,4.973824104,3.727777766,5.101818862,5.43420258,5.200957988,6.191918322,4.671097531,4.185043395,11.4074271,6.335126271,2.482477195,5.381458911,4.717356457,3.821487735,3.197543425,5.916905882,5.899552572,6.44151403,3.177537926,5.41487285,2.226321548,3.411489016,7.225487991,2.063896024,5.157819944,1.962024742,5.235458406,4.79081305,5.195332479,3.918029227,3.114384564,0.275925535,1.776970092,3.144488386,3.429973664,4.691532742,4.373381704,4.605456437,4.69210515,4.531040884,-0.059480249,3.725888902,5.455760326,11.01126686,5.312016191,6.532393439,4.266285168,1.365903244,3.167858335,10.06622721,1.872417253,2.767571908,2.805908483,4.908267587,4.021197969,6.240700354,2.571632896,5.931787218,3.357860306,6.760352034,1.926056011,2.939417069,2.932477088,3.718545116,5.437890705,2.275777189,6.784686096,2.7827972,5.240985581,3.887438204,2.822054585,6.373601298,1.23486612,5.308236628,6.693431161,Metastasis
GSM359152,8.038787552,3.954994773,4.493364579,2.663310284,2.305771618,5.179771058,5.993758561,7.496332269,4.865677954,4.77189176,7.112002424,5.296497236,1.802504925,3.511743311,3.771209984,5.320753768,1.047269309,6.221949356,5.641304542,6.771814834,9.322887186,4.726464015,4.660908832,4.762255488,5.153967914,4.366714961,3.724845308,4.723842936,5.389598407,5.054457398,6.005887594,5.258853773,4.626389288,11.31788504,6.634324006,3.280200725,5.33167505,5.282877543,3.826624176,1.30158717,5.39535114,5.258501261,5.912318777,0.60738606,5.409452515,2.994956666,4.289565116,7.220899165,1.085046807,5.442253705,3.178084479,4.759450441,5.063051598,5.444592065,2.443807938,3.85568032,1.186899796,2.725569913,3.706857655,2.700503569,5.040338918,5.70399371,4.094190643,4.713226224,2.865727877,3.459291076,3.860043213,5.293926908,10.56032971,5.92314731,6.634186522,3.23916384,2.612459359,3.655076985,9.737788262,2.418494311,2.512419104,3.929221978,4.991250899,4.923629975,6.347310806,0.437725402,6.267057961,3.658652579,6.322841558,1.773640572,3.745200369,3.048663249,1.812335582,4.994317672,2.97815258,6.68734917,2.697678333,6.084084213,1.138540879,2.908087058,6.194624347,3.315720446,5.180652155,6.600367001,Metastasis
GSM359153,7.548594249,5.902295888,4.669883752,2.521914024,1.939326102,5.081826073,3.998596914,8.183306622,4.702035721,3.674716602,7.682371828,7.025318029,0.407511555,4.188999118,4.081634298,4.853627407,3.835124873,6.433416906,4.523766292,6.775470941,10.25620427,5.386691147,4.969679104,5.004772869,5.932160998,4.432559269,3.971420543,4.877685538,5.225953921,5.856682426,5.581013787,4.986926894,2.897958743,11.19423342,7.24732994,5.023244553,5.677916952,5.148950568,4.882937281,3.606229838,4.497701246,6.127390176,6.596827146,0.124925118,4.890769108,2.328137787,3.040520196,6.724596855,4.611706801,5.042005339,3.621303286,4.467591731,4.359416148,4.371178793,3.518319527,4.730105992,0.231569787,2.45448618,3.763252083,2.470241716,1.536525016,5.683716416,5.351716792,5.47617371,3.356737993,3.645351723,2.730775772,7.532356348,10.78116537,6.034534271,6.788973084,3.793499022,2.969021993,2.99591719,9.717982107,1.738071847,2.245164392,3.209449271,3.578787939,4.741738264,5.49017022,3.358205068,6.49200741,4.810489149,4.199363963,1.339147494,2.323132122,2.571390915,1.4863924,6.330235896,0.786761275,7.415900932,2.188278111,5.699853799,4.441601108,2.749732539,6.266456347,1.573842366,5.381808537,5.339831969,Metastasis
GSM359154,7.550486818,5.766389214,4.256388964,3.149588991,2.985889779,4.354559908,4.663964371,8.344264989,4.559836402,4.851493731,7.749110488,7.25740361,-0.005081128,3.829159958,4.231709455,5.616603409,1.881996109,6.362990835,5.236767182,6.815363355,9.721171698,5.21916177,6.036415263,5.464031389,5.720639889,4.887288462,4.195871252,4.683840555,5.269084584,6.418724833,5.642569135,4.445135905,4.192615047,11.24948101,7.236148304,4.101944612,5.605068032,5.540232744,4.003401887,0.416281925,4.222433083,5.094846943,6.749491112,1.072464603,4.85095618,3.6769608,3.562803679,7.053851213,3.879358156,5.021461141,0.804655822,3.621018042,4.971559334,4.582321863,2.211968604,4.591370063,0.57635742,2.008180934,3.46392196,2.484512569,0.156281394,5.361385674,5.530501691,5.631640358,4.297435316,4.267252673,3.597001689,7.456571403,11.27630477,5.591500597,6.692651185,4.083421165,2.86354819,2.735652202,9.775289058,3.683081139,1.302149268,3.227689866,4.024342065,4.533491357,5.358979861,2.430668878,6.327843827,3.999422064,4.337880624,2.033063877,2.921714489,1.365500627,0.814484111,6.529110037,2.269880743,7.274848778,2.695275712,5.584247643,4.068289534,3.943680881,5.951297514,1.6256237,5.100244824,5.340051268,Metastasis
GSM359155,7.439583824,5.174772673,4.859929268,3.406001154,2.663636141,3.700998758,3.784553577,8.474152983,4.510019447,3.623474058,7.887281081,5.175914962,0.612121136,1.984616654,4.259741742,5.112092941,2.018672431,6.821756652,4.562230987,7.093176049,9.698613765,4.491007304,4.414066428,3.479311835,5.604261505,5.630945601,3.402454176,3.790801375,3.548631457,5.379506586,5.872905694,4.226411925,3.505380946,11.37892177,6.677072765,3.608792223,5.306457116,5.024821017,3.368785539,1.777529166,4.953348965,6.181263711,6.298324286,-0.39947983,5.001247836,2.055054472,2.858140221,6.793284197,1.692949987,5.445236146,1.215916693,0.313499678,4.277965909,5.431494628,3.896048412,3.98987156,2.715531195,1.752356722,3.089960845,2.719576587,3.376071202,6.166609848,4.708138016,4.719199053,3.998294147,1.673077837,3.717360765,6.353223779,10.49862495,6.047731547,6.383007208,3.874724027,0.426156946,4.286967385,9.379432896,1.627436181,2.27908869,3.740680173,3.309221494,4.185819907,4.669734212,1.548898875,6.442825066,3.755091554,6.639849119,2.332703975,3.019021693,3.446943249,3.295345282,5.249045063,3.428435967,5.95154668,2.767904438,6.364991555,4.092300093,3.288738932,6.325537797,2.421717819,5.958273325,4.977242863,Non-Metastasis
GSM359156,7.231283022,5.449912269,5.266481595,2.039806336,2.542135506,5.328327221,4.277075143,8.522859499,3.96677391,2.08440504,8.010751129,5.35218509,0.387419962,1.41829627,4.090166888,4.876481945,3.623087018,6.686106799,4.415022863,7.094126888,9.776095071,5.43688372,4.310900016,3.578800682,5.793577854,5.897658279,3.277178652,3.19721639,3.916233594,5.535016913,5.722224997,4.227537992,3.261959969,11.18343789,6.549092789,3.807445822,5.767857573,4.944031161,3.63725954,-0.003299519,5.848630382,6.168790656,5.458193728,1.230550579,5.059278222,1.668564835,3.736626074,6.77253452,2.882999389,5.64000863,1.566201971,3.739399693,4.207049458,5.513950817,3.347455564,4.024039066,4.742167014,2.101854087,2.085762998,3.296250316,3.772557393,6.065099499,4.529798882,4.771432753,4.134779119,0.776320005,3.783728977,6.137125261,10.24834604,5.850644652,6.440201583,3.971398112,-0.570113277,3.916134999,9.228050464,1.176949995,1.718404442,2.472883201,2.792498677,3.836914182,2.871979346,1.365479959,6.366163312,2.887688519,7.034433287,2.026238117,1.006419733,3.763271909,3.519185056,4.565145113,1.963494286,6.340987805,2.959741594,5.964257776,3.77196671,2.943920919,6.16793976,1.619904328,5.033652335,5.169431373,Non-Metastasis
GSM371114,5.480125135,5.936951156,5.998394057,4.278879369,4.432588598,4.024840187,5.05185097,9.597655071,5.087908774,4.414360843,6.637487982,7.745128767,3.966376962,6.061877835,4.749575538,7.920139638,4.732304308,8.359989345,6.321235077,9.395934655,7.841406423,5.873702063,6.98517314,4.137531778,4.895885936,4.738901561,5.427020074,6.020584045,3.648968809,4.601352941,7.664708366,5.963012681,3.875328954,11.36984802,7.888417092,4.74080516,5.221283696,6.363400721,4.546705182,1.520488481,7.233796164,7.037992946,8.584284441,1.875565816,7.147820339,3.907689104,5.657188161,7.462476027,3.450520881,6.268692254,1.508987911,5.50122241,4.196644489,5.712238632,3.47652796,5.662988493,0.682213746,1.757190589,4.335275795,5.15077831,1.21602454,6.959163618,5.478906768,6.032943581,2.168406237,3.900269098,4.883697337,7.288053277,12.52171939,7.561569335,4.877437964,5.255712642,-0.503208236,2.350659865,9.411790919,2.812102308,3.70455781,3.409472977,6.008646619,6.309405077,7.933447815,4.067425147,7.601949236,3.200289059,7.855527593,2.342162517,5.165180579,1.511870339,4.640617862,5.288067424,3.265074876,8.745858383,3.811148703,6.25616086,3.018289252,3.954958751,8.83027333,1.706352546,6.691605822,6.953754694,Metastasis
GSM371115,6.376637388,6.403337918,5.007480379,3.433993828,4.057512323,5.761928361,5.165112565,10.14207798,5.470742544,4.53433768,6.833888907,9.215366733,0.620838667,6.541341923,5.419839682,8.244559598,2.973977648,8.616691864,7.368981791,8.646554391,8.21697605,7.225239291,5.631766435,5.878328315,6.046406117,5.218083493,7.684969691,4.890125861,3.550473381,5.788112746,8.187904376,8.188384561,0.414174594,12.41592095,9.369434803,6.384706921,8.027580242,9.117472149,4.895857282,2.215581245,7.335292854,8.244427956,8.986756365,2.611558255,7.027928812,4.191899734,6.127349356,9.350171818,4.895234815,7.832244549,1.719363166,6.246717448,5.596075608,5.584035737,4.50111376,7.361978658,1.187672686,1.81210146,3.910600021,4.114728978,5.134545104,7.784090653,6.717957522,6.406454,1.469520945,6.478182143,4.815181021,8.160746427,13.25715822,8.684267098,5.476342891,6.577106063,3.783646555,4.799217911,8.881246837,1.993968078,1.118574106,4.061908503,6.262886984,6.56967534,8.620628512,3.436907439,8.245793195,5.522003028,7.357175775,1.850508482,5.168405731,2.993751715,4.305848181,5.945583539,5.044205989,8.137552132,2.781421071,8.729446852,6.551653385,5.007352114,8.979076329,2.887612404,6.319765914,3.329710072,Metastasis
GSM371116,5.113377121,6.166835541,5.858733715,4.171141409,4.502756652,4.142034556,6.665326961,9.86771596,3.835852184,5.770187866,7.110270304,8.199733634,2.147006402,5.928322601,4.312733455,8.534668186,2.990056407,7.999543299,6.033498037,7.24351238,7.61274451,6.510023555,6.835938889,4.988685152,5.994570607,4.563367837,5.547150387,5.498699059,3.640587382,5.42698487,8.34222029,5.323589513,3.421986273,12.89832897,8.727073678,5.542385246,7.246334023,11.21617469,5.407837621,0.726346432,7.198205094,8.083850809,8.663128541,2.772238864,6.701397377,4.224495326,5.742856389,8.229268445,4.295186502,7.026766833,0.488004924,6.631147021,5.209747639,4.557199077,3.459519685,5.730875654,6.03883532,3.474527605,4.838309726,5.327918566,2.755940714,7.008571877,6.123074107,5.783531749,0.643687801,2.555069237,5.259546519,6.60054462,12.61182028,7.583065002,4.712109754,5.377038148,-0.420719867,2.736675136,9.821350983,2.331111358,2.038048002,4.079712246,5.37262638,6.188809785,8.856006232,5.049729399,8.035761085,4.669025598,8.16417031,2.681526528,5.744782248,3.747911131,5.67990632,5.999191651,4.457991859,8.49792961,3.151687481,6.709137334,3.457892501,4.454682539,7.471867974,4.140575163,6.731829357,3.103330426,Metastasis
GSM371117,3.959881339,6.44393172,6.012029675,2.783763304,4.223682607,4.100626476,5.270552085,10.6441366,5.524394932,5.778394193,6.45537995,7.758265804,1.263219506,6.123620966,5.709900152,8.441192248,4.857008799,8.085616385,6.111548825,7.699031492,7.450353995,6.795827562,6.700466148,4.552363337,6.154584821,5.077990643,5.595562053,4.969663775,-1.737948503,5.776222769,7.299209675,5.597100772,4.750181011,12.11264923,9.289477265,5.932068044,7.690054643,7.505894797,3.295585112,4.321007932,7.549176369,9.808535992,8.729279969,2.224661841,7.345878111,3.446125201,4.405710795,7.700304566,4.083742295,7.744236097,-0.05286747,6.711563504,4.798881939,3.079510708,3.325561177,6.208738986,6.403996773,2.476174099,4.196020209,4.590179854,4.448896214,7.267129375,6.025485253,5.376745556,2.245982165,6.33743564,3.83584178,8.370726763,12.42065623,8.171023815,5.452656473,6.111281829,1.54669604,4.443991437,9.35289431,4.298008461,3.277893708,4.357358928,6.202231337,5.656751162,8.626925755,3.129059128,7.876342335,6.496570902,6.969667314,3.68753205,3.547753664,5.228555326,5.29375346,4.708585104,4.799461567,7.253435508,3.274743516,6.47523353,6.036295838,4.649721467,10.05280019,4.750530733,6.239493003,4.347680146,Non-Metastasis
GSM371118,5.028938999,6.432542118,5.570048057,3.418739845,3.028312753,4.629473848,5.903659452,10.22877686,4.429052022,4.815981414,7.447634554,8.023403356,2.732566545,5.042931209,4.877086292,6.804437033,3.072586838,8.476608871,6.899194602,7.509375393,8.234751219,5.941936148,7.531208791,5.616766951,6.056972183,6.250354988,5.908645779,4.934842354,3.488145362,4.708598665,7.912347636,6.549100252,1.397296651,12.65906855,8.607285812,4.791180893,7.310909623,8.378894057,4.727433175,3.589137556,7.331589908,7.52499017,8.550869382,4.32798702,7.148530215,4.272571149,5.338849691,7.839993345,3.853749194,5.117855299,1.069929962,5.539675927,5.724908116,4.750261595,4.623810254,6.283185449,1.199126421,2.991616975,5.014025855,3.829418933,1.393006077,6.733149535,5.749544241,6.450177191,2.206708469,4.863135701,5.636935005,7.814774011,12.46227738,8.713993101,5.152886411,5.558517995,2.0991251,4.379379167,9.326586578,1.868861855,3.309175499,2.484781582,4.624383253,5.624872563,7.752190127,3.314305092,8.087056932,5.050613312,7.500869532,2.600549077,4.265988124,3.425510557,4.791064816,5.612650401,4.912302127,9.389164376,3.703622322,6.957284863,5.821712187,4.320647145,8.208093219,3.022219449,6.912853912,7.504172441,Non-Metastasis
GSM371119,4.964239863,5.750209938,4.773786597,4.708590579,2.864746351,4.136021561,5.92173091,10.36902238,4.099128678,3.481511064,7.880227,8.499226309,6.435377645,5.326084027,4.892417831,7.772686698,3.064579593,8.723634397,7.301622617,7.608876741,7.645376982,6.547330654,6.366950014,4.839379247,6.262921723,5.780441944,4.216578221,4.768832757,0.363292906,5.244603719,7.430571897,5.856519808,5.700048129,12.75629969,7.974860189,5.338816829,7.756322965,7.339757347,4.553189984,3.106248614,7.099801776,7.821515979,8.277455796,1.164305704,7.241317397,3.451030098,5.172892494,8.603754889,5.37675351,7.242151479,1.545229046,5.487202438,5.752367229,3.035940838,4.140892238,5.403662065,2.042676693,4.050208963,2.962548798,4.09947501,3.934535407,7.559910832,5.353245545,6.500558172,2.270214518,6.69950899,5.125421213,6.054872535,12.27298402,8.060671457,4.684816193,5.236907786,-0.353037522,4.625941377,9.231998526,0.636078067,3.853886618,3.867335408,6.341081479,5.485297124,8.492274644,2.715883473,8.409333716,3.235608431,5.760344725,1.933200803,5.04722834,5.042862521,5.638374119,5.521702151,4.034573128,7.578830819,2.60454838,8.395638479,4.446523957,5.140027434,7.823961876,3.8798768,5.799763776,7.20694111,Non-Metastasis
GSM371120,5.841713908,6.34638923,5.791176273,3.92698211,2.429061877,4.718106824,7.126332681,10.721094,4.823663837,4.4179587,7.273649208,8.591584843,1.789810481,6.115450138,5.168895544,8.045713195,4.365168253,7.925851643,6.901461001,7.793412576,7.445002267,6.514573347,7.156259307,4.59266317,6.851326571,5.632333573,5.985230282,5.414224916,1.675016031,5.809717736,7.327039101,6.469931883,4.390567215,12.52746883,9.013666954,5.912396217,7.555471157,7.985046322,5.404213065,2.37345984,6.973639439,7.632445593,8.369216246,2.034043962,6.702108882,4.909982836,5.138065563,8.802520475,4.47400266,8.203254341,1.587337634,6.296298515,5.64073454,3.659803124,5.458160137,6.616324487,0.174372023,1.859356853,4.510708828,4.442968581,2.88025204,7.379114786,5.575073791,6.646362822,3.187166885,6.834636896,5.766672965,7.612929579,12.48863651,8.219839327,5.261179732,5.739313759,2.96137747,4.506230235,9.847749356,2.232462897,3.726294235,3.265615419,5.984767761,6.567679936,9.0696286,4.44564142,7.988453574,5.263417878,8.100586095,2.056536511,5.352860563,3.125718892,5.000385576,5.843960484,4.689067767,8.769917508,2.463030765,7.060400958,4.168617468,5.029787362,8.743851649,2.7567301,5.327689039,6.59531326,Metastasis
GSM371121,6.693015261,6.00962917,6.200207874,3.590833277,4.433723796,5.335320419,5.834241824,10.17388924,5.042979578,4.819438696,6.789211268,8.013553542,0.596536654,5.617440408,4.748261164,8.032735333,2.886686213,8.423022286,6.645579925,6.839886617,7.781101003,5.665832063,5.896188062,4.776274339,6.38526235,5.539936296,5.706767016,7.02420798,4.0159808,4.164975958,8.061555687,6.106059417,3.566714697,12.31013108,9.665920129,5.824393954,7.269360173,8.141467278,5.005404202,4.435190407,7.779011812,8.019632585,8.222283407,1.726670543,7.405685132,4.434257767,5.324954101,9.303576848,4.343338976,6.951545473,1.217305462,6.41344531,4.694590903,4.430141585,4.00998691,6.546760144,3.295450298,2.756609109,3.593806201,4.978169134,3.672746789,7.933840994,5.711237432,7.647009623,2.193177604,6.006643062,5.463374881,7.368958675,12.4047081,6.848957109,4.459754743,5.332507043,3.5670907,3.461414734,9.550668806,3.778204573,3.431784105,3.493341811,7.276781676,5.828188611,8.749724222,4.209557343,7.65073888,4.512165365,7.168863032,2.131334438,5.169524972,3.676477039,5.201785867,5.294137109,3.978946476,9.467136175,4.306238644,6.738793912,5.52459208,3.818227421,8.002250677,3.353742977,6.406332795,6.589934466,Metastasis
GSM371122,5.855412536,6.744163773,5.370197719,3.284375967,3.442485054,4.061515994,6.029638133,10.5041988,4.714328337,4.278122723,7.791017645,8.434976046,2.035704675,5.664748171,5.643745349,8.178468971,3.127733232,8.488359131,6.115023328,7.58248667,9.020798298,6.569533903,7.304799424,6.006420611,6.062736884,5.408248119,5.06689514,6.743860042,2.274682847,5.065835725,7.716585863,5.260545044,4.573479138,12.37722491,8.937545791,5.523649978,7.816982958,7.732357214,6.096110497,4.136946206,6.027360778,8.076223067,8.274763294,2.504194247,6.612143012,4.069181033,5.044098783,8.469443236,4.822687179,7.701947086,0.705152676,6.457224013,5.572610517,2.704161983,5.662664191,5.816848511,1.471161363,3.452778095,1.952313465,4.590044601,4.499252458,8.338411319,6.053220121,6.76441484,2.347113418,6.704827529,6.668430843,7.989064228,12.74647545,8.10600564,3.994198966,5.495457418,3.353570997,3.942306807,9.496762183,1.896094035,2.552184074,3.68125354,5.508151484,5.842879181,8.561708279,4.11702429,8.781468468,5.46450682,7.720581808,2.50246525,5.448506731,4.306045007,5.587428275,5.755002874,4.379241681,7.828346046,2.680274973,8.056827208,5.324831053,5.001637682,8.115964728,3.418396707,5.820631386,6.841775979,Non-Metastasis
GSM371123,3.87378725,6.454835183,5.658619192,2.70542406,3.700868376,4.053815722,5.493113969,10.74378951,5.553347763,5.172050581,7.14278196,8.043721778,0.686011167,6.038566111,5.732257995,7.825093998,3.049783617,8.72757865,6.837034167,7.390179551,7.915098984,6.739940777,6.184588756,4.928537618,6.41904245,4.992401749,5.989379745,6.170195026,4.44282831,4.627332228,7.129075484,5.375395286,4.240663489,12.60393379,9.690835753,4.922246312,6.782158294,8.00657527,4.922450913,3.951533581,7.675522792,8.109116043,8.983475238,2.314167814,7.018489054,3.938855358,5.211719386,8.555675192,4.378758424,7.019184054,1.554223455,5.538890642,5.880961708,5.739780301,4.699870168,6.165856953,0.936876567,2.50262687,3.158198347,5.187054122,1.189749838,8.081456797,5.842144901,6.241670689,2.575978173,3.846724018,4.609228095,8.907820956,12.51784488,8.256562863,5.20631951,5.163845941,0.303398961,5.257531726,9.00382047,1.619405639,2.408485727,4.065236882,5.571860141,5.771216406,6.9890639,2.867412347,8.069337222,4.788037565,7.694550206,1.937762065,5.199445763,4.744014994,5.047302629,5.746666622,3.958639646,7.109387711,2.465126569,7.811213841,5.342595605,4.839439822,8.025353352,3.662990189,6.588650995,2.931927254,Non-Metastasis
GSM371124,4.992347585,6.758912875,5.496347363,3.901291637,4.918457679,4.756216146,6.951305023,10.75745258,5.146056384,3.899442573,7.449429141,8.468990202,5.262191524,5.83553511,5.067758665,7.191097003,3.0476212,8.22247904,7.284703226,7.480977247,8.590384874,6.339688481,6.569484731,4.576042874,6.779478393,5.011661558,5.581698003,6.395966467,1.805418659,4.936111755,7.750644821,8.308830659,5.090016955,12.94911713,9.677252788,4.290820366,7.675628859,8.551788486,5.860020106,4.599680204,7.46123062,8.314849748,8.914957908,2.458926883,6.977259355,4.470958003,5.919465123,8.595855153,4.279105085,6.771521523,1.764731669,5.795702809,5.139184455,5.229826718,5.344748972,6.612977943,2.774180661,3.742501831,3.238849696,4.871624511,4.865442674,7.409510962,5.422183282,6.76810677,1.986242308,5.598079396,5.618471488,9.846633713,12.63550799,8.374127734,4.893278959,5.530980259,-0.30426243,4.242657311,9.729401172,1.701296352,4.140974806,2.695789136,6.190413336,5.480257272,8.732757203,3.590745479,8.513299307,5.289805136,8.124021473,1.558483728,3.366539247,4.912966942,5.910089341,5.926868429,4.155769587,6.970767737,3.025453079,7.622228998,3.130472946,3.506285133,9.146338397,4.147673985,6.58377453,7.216149515,Non-Metastasis
